id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_DBSCAN
6862043004,43719536@N02,45.753514,4.831967,,0,9,17,16,6,2011,203706540.0,-0.5855129797703963,-0.22894755710554307,195
7008158331,43719536@N02,45.753514,4.831967,,e,6,17,16,6,2011,203706360.0,-0.5855129797703963,-0.22894755710554307,195
6862042404,43719536@N02,45.753514,4.831967,,t,6,17,16,6,2011,203706360.0,-0.5855129797703963,-0.22894755710554307,195
6862042216,43719536@N02,45.753514,4.831967,,d,5,17,16,6,2011,203706300.0,-0.5855129797703963,-0.22894755710554307,195
7008157711,43719536@N02,45.753514,4.831967,,i,4,17,16,6,2011,203706240.0,-0.5855129797703963,-0.22894755710554307,195
6862041188,43719536@N02,45.753514,4.831967,,s,3,17,16,6,2011,203706180.0,-0.5855129797703963,-0.22894755710554307,195
6862040944,43719536@N02,45.753514,4.831967,,u,55,16,16,6,2011,203705700.0,-0.5855129797703963,-0.22894755710554307,195
6862040544,43719536@N02,45.753514,4.831967,,a,55,16,16,6,2011,203705700.0,-0.5855129797703963,-0.22894755710554307,195
6862040310,43719536@N02,45.753514,4.831967,,u,55,16,16,6,2011,203705700.0,-0.5855129797703963,-0.22894755710554307,195
7008155973,43719536@N02,45.753514,4.831967,,s,55,16,16,6,2011,203705700.0,-0.5855129797703963,-0.22894755710554307,195
6862039942,43719536@N02,45.753514,4.831967,,q,54,16,16,6,2011,203705640.0,-0.5855129797703963,-0.22894755710554307,195
6862039544,43719536@N02,45.753514,4.831967,,p,54,16,16,6,2011,203705640.0,-0.5855129797703963,-0.22894755710554307,195
7008155161,43719536@N02,45.753514,4.831967,,v,54,16,16,6,2011,203705640.0,-0.5855129797703963,-0.22894755710554307,195
6862038930,43719536@N02,45.753514,4.831967,,v,54,16,16,6,2011,203705640.0,-0.5855129797703963,-0.22894755710554307,195
6862038690,43719536@N02,45.753514,4.831967,,v,54,16,16,6,2011,203705640.0,-0.5855129797703963,-0.22894755710554307,195
7008154265,43719536@N02,45.753514,4.831967,,v,54,16,16,6,2011,203705640.0,-0.5855129797703963,-0.22894755710554307,195
7008153701,43719536@N02,45.753514,4.831967,,a,53,16,16,6,2011,203705580.0,-0.5855129797703963,-0.22894755710554307,195
7008153369,43719536@N02,45.753514,4.831967,,0,53,16,16,6,2011,203705580.0,-0.5855129797703963,-0.22894755710554307,195
7008152943,43719536@N02,45.753514,4.831967,,t,53,16,16,6,2011,203705580.0,-0.5855129797703963,-0.22894755710554307,195
7008152693,43719536@N02,45.753514,4.831967,,0,52,16,16,6,2011,203705520.0,-0.5855129797703963,-0.22894755710554307,195
7115031961,43719536@N02,45.753514,4.831967,,a ok 63 5739 0190,54,16,24,4,2012,230748840.0,-0.5855129797703963,-0.22894755710554307,195
7115035829,43719536@N02,45.753514,4.831967,,a ok 63 5739 0211,1,17,24,4,2012,230749260.0,-0.5855129797703963,-0.22894755710554307,195
6968956680,43719536@N02,45.753514,4.831967,,a ok 63 5739 0210,0,17,24,4,2012,230749200.0,-0.5855129797703963,-0.22894755710554307,195
6968956492,43719536@N02,45.753514,4.831967,,a ok 63 5739 0209,0,17,24,4,2012,230749200.0,-0.5855129797703963,-0.22894755710554307,195
7115035307,43719536@N02,45.753514,4.831967,,a ok 63 5739 0208,59,16,24,4,2012,230749140.0,-0.5855129797703963,-0.22894755710554307,195
7115035095,43719536@N02,45.753514,4.831967,,a ok 63 5739 0207,59,16,24,4,2012,230749140.0,-0.5855129797703963,-0.22894755710554307,195
6968955992,43719536@N02,45.753514,4.831967,,a ok 63 5739 0206,59,16,24,4,2012,230749140.0,-0.5855129797703963,-0.22894755710554307,195
7115034733,43719536@N02,45.753514,4.831967,,a ok 63 5739 0205,59,16,24,4,2012,230749140.0,-0.5855129797703963,-0.22894755710554307,195
7115034535,43719536@N02,45.753514,4.831967,,a ok 63 5739 0204,59,16,24,4,2012,230749140.0,-0.5855129797703963,-0.22894755710554307,195
7115034403,43719536@N02,45.753514,4.831967,,a ok 63 5739 0203,58,16,24,4,2012,230749080.0,-0.5855129797703963,-0.22894755710554307,195
6968954964,43719536@N02,45.753514,4.831967,,a ok 63 5739 0201,58,16,24,4,2012,230749080.0,-0.5855129797703963,-0.22894755710554307,195
7115033777,43719536@N02,45.753514,4.831967,,a ok 63 5739 0200,57,16,24,4,2012,230749020.0,-0.5855129797703963,-0.22894755710554307,195
7115033605,43719536@N02,45.753514,4.831967,,a ok 63 5739 0199,57,16,24,4,2012,230749020.0,-0.5855129797703963,-0.22894755710554307,195
7115033427,43719536@N02,45.753514,4.831967,,a ok 63 5739 0198,57,16,24,4,2012,230749020.0,-0.5855129797703963,-0.22894755710554307,195
7115033259,43719536@N02,45.753514,4.831967,,a ok 63 5739 0197,57,16,24,4,2012,230749020.0,-0.5855129797703963,-0.22894755710554307,195
6968954048,43719536@N02,45.753514,4.831967,,a ok 63 5739 0196,57,16,24,4,2012,230749020.0,-0.5855129797703963,-0.22894755710554307,195
6968953900,43719536@N02,45.753514,4.831967,,a ok 63 5739 0195,56,16,24,4,2012,230748960.0,-0.5855129797703963,-0.22894755710554307,195
7115032719,43719536@N02,45.753514,4.831967,,a ok 63 5739 0194,56,16,24,4,2012,230748960.0,-0.5855129797703963,-0.22894755710554307,195
6968953524,43719536@N02,45.753514,4.831967,,a ok 63 5739 0193,55,16,24,4,2012,230748900.0,-0.5855129797703963,-0.22894755710554307,195
7115032349,43719536@N02,45.753514,4.831967,,a ok 63 5739 0192,55,16,24,4,2012,230748900.0,-0.5855129797703963,-0.22894755710554307,195
7115032133,43719536@N02,45.753514,4.831967,,a ok 63 5739 0191,55,16,24,4,2012,230748900.0,-0.5855129797703963,-0.22894755710554307,195
7115031747,43719536@N02,45.753514,4.831967,,a ok 63 5739 0189,54,16,24,4,2012,230748840.0,-0.5855129797703963,-0.22894755710554307,195
7115031531,43719536@N02,45.753514,4.831967,,a ok 63 5739 0188,54,16,24,4,2012,230748840.0,-0.5855129797703963,-0.22894755710554307,195
7115031263,43719536@N02,45.753514,4.831967,,a ok 63 5739 0187,54,16,24,4,2012,230748840.0,-0.5855129797703963,-0.22894755710554307,195
6968952152,43719536@N02,45.753514,4.831967,,a ok 63 5739 0186,54,16,24,4,2012,230748840.0,-0.5855129797703963,-0.22894755710554307,195
6968951936,43719536@N02,45.753514,4.831967,,a ok 63 5739 0185,54,16,24,4,2012,230748840.0,-0.5855129797703963,-0.22894755710554307,195
6968951754,43719536@N02,45.753514,4.831967,,a ok 63 5739 0184,54,16,24,4,2012,230748840.0,-0.5855129797703963,-0.22894755710554307,195
6968951604,43719536@N02,45.753514,4.831967,,a ok 63 5739 0183,54,16,24,4,2012,230748840.0,-0.5855129797703963,-0.22894755710554307,195
7115030315,43719536@N02,45.753514,4.831967,,a ok 63 5739 0182,53,16,24,4,2012,230748780.0,-0.5855129797703963,-0.22894755710554307,195
6938892612,43719536@N02,45.753514,4.831967,,alk 136 b 8 512,25,14,6,4,2012,229184700.0,-0.5855129797703963,-0.22894755710554307,195
7084972597,43719536@N02,45.753514,4.831967,,alk 136 b 8 514,25,14,6,4,2012,229184700.0,-0.5855129797703963,-0.22894755710554307,195
